,n_word,n_firstSound,n_word_len,adj,adj_len,ncomp,ncomp_len,ncomp_lemma,ncomp_lemma_len,nmod,nmod_len,nmod_lemma,nmod_lemma_len,n_id,sen_id
17894.0,pocket,Consonant,6,,0,,0,,0,,0,,0,4,newsgroup-groups.google.com_INTPunderground_b2c62e87877e4a22_ENG_20050906_165900-0089
17895.0,radar,Consonant,5,,0,,0,,0,,0,,0,17,newsgroup-groups.google.com_INTPunderground_b2c62e87877e4a22_ENG_20050906_165900-0089
17896.0,gall,Consonant,4,,0,,0,,0,,0,,0,2,newsgroup-groups.google.com_INTPunderground_b2c62e87877e4a22_ENG_20050906_165900-0090
17897.0,money,Consonant,5,more,4,,0,,0,,0,,0,13,newsgroup-groups.google.com_INTPunderground_b2c62e87877e4a22_ENG_20050906_165900-0090
17898.0,refineries,Consonant,10,more,4,,0,,0,,0,,0,17,newsgroup-groups.google.com_INTPunderground_b2c62e87877e4a22_ENG_20050906_165900-0090
17899.0,money,Consonant,5,,0,,0,,0,,0,,0,26,newsgroup-groups.google.com_INTPunderground_b2c62e87877e4a22_ENG_20050906_165900-0090
17900.0,oil,Vowel,3,crude,5,,0,,0,,0,,0,36,newsgroup-groups.google.com_INTPunderground_b2c62e87877e4a22_ENG_20050906_165900-0090
17901.0,technology,Consonant,10,,0,,0,,0,,0,,0,4,newsgroup-groups.google.com_INTPunderground_b2c62e87877e4a22_ENG_20050906_165900-0091
17902.0,billions,Consonant,8,,0,,0,,0,dollars,7,dollar,6,12,newsgroup-groups.google.com_INTPunderground_b2c62e87877e4a22_ENG_20050906_165900-0091
17903.0,dollars,Consonant,7,,0,,0,,0,,0,,0,14,newsgroup-groups.google.com_INTPunderground_b2c62e87877e4a22_ENG_20050906_165900-0091
17904.0,FREEDOM,Consonant,7,,0,,0,,0,,0,,0,17,newsgroup-groups.google.com_INTPunderground_b2c62e87877e4a22_ENG_20050906_165900-0091
17905.0,billions,Consonant,8,,0,,0,,0,,0,,0,23,newsgroup-groups.google.com_INTPunderground_b2c62e87877e4a22_ENG_20050906_165900-0091
17906.0,polution,Consonant,8,,0,,0,,0,,0,,0,3,newsgroup-groups.google.com_INTPunderground_b2c62e87877e4a22_ENG_20050906_165900-0092
17907.0,oil,Vowel,3,,0,,0,,0,,0,,0,7,newsgroup-groups.google.com_INTPunderground_b2c62e87877e4a22_ENG_20050906_165900-0092
17908.0,dependency,Consonant,10,,0,oil,3,oil,3,,0,,0,8,newsgroup-groups.google.com_INTPunderground_b2c62e87877e4a22_ENG_20050906_165900-0092
17909.0,business,Consonant,8,big,3,,0,,0,,0,,0,14,newsgroup-groups.google.com_INTPunderground_b2c62e87877e4a22_ENG_20050906_165900-0092
17910.0,term,Consonant,4,short,5,,0,,0,,0,,0,23,newsgroup-groups.google.com_INTPunderground_b2c62e87877e4a22_ENG_20050906_165900-0092
17911.0,good,Consonant,4,,0,term,4,term,4,,0,,0,24,newsgroup-groups.google.com_INTPunderground_b2c62e87877e4a22_ENG_20050906_165900-0092
17912.0,meanwhile,Consonant,9,,0,,0,,0,,0,,0,3,newsgroup-groups.google.com_INTPunderground_b2c62e87877e4a22_ENG_20050906_165900-0094
17913.0,families,Consonant,8,safe,4,,0,,0,,0,,0,8,newsgroup-groups.google.com_INTPunderground_b2c62e87877e4a22_ENG_20050906_165900-0094
17914.0,home,Consonant,4,brave,5,,0,,0,,0,,0,16,newsgroup-groups.google.com_INTPunderground_b2c62e87877e4a22_ENG_20050906_165900-0094
17915.0,Flexibility,Consonant,11,,0,,0,,0,,0,,0,5,newsgroup-groups.google.com_magicworld_04c89d43ff4fd6ea_ENG_20050104_152000-0002
17916.0,motto,Consonant,5,,0,,0,,0,,0,,0,5,newsgroup-groups.google.com_magicworld_04c89d43ff4fd6ea_ENG_20050104_152000-0003
17917.0,flow,Consonant,4,,0,,0,,0,,0,,0,20,newsgroup-groups.google.com_magicworld_04c89d43ff4fd6ea_ENG_20050104_152000-0003
17918.0,year,Consonant,4,able,4,,0,,0,ups,3,up,2,5,newsgroup-groups.google.com_magicworld_04c89d43ff4fd6ea_ENG_20050104_152000-0004
17919.0,ups,Vowel,3,,0,,0,,0,,0,,0,7,newsgroup-groups.google.com_magicworld_04c89d43ff4fd6ea_ENG_20050104_152000-0004
17920.0,downs,Consonant,5,,0,,0,,0,,0,,0,9,newsgroup-groups.google.com_magicworld_04c89d43ff4fd6ea_ENG_20050104_152000-0004
17921.0,natives,Consonant,7,,0,,0,,0,,0,,0,3,newsgroup-groups.google.com_magicworld_04c89d43ff4fd6ea_ENG_20050104_152000-0005
17922.0,belts,Consonant,5,,0,,0,,0,,0,,0,9,newsgroup-groups.google.com_magicworld_04c89d43ff4fd6ea_ENG_20050104_152000-0005
17923.0,desire,Consonant,6,,0,,0,,0,expansion,9,expansion,9,13,newsgroup-groups.google.com_magicworld_04c89d43ff4fd6ea_ENG_20050104_152000-0005
17924.0,expansion,Consonant,9,constant,8,,0,,0,,0,,0,16,newsgroup-groups.google.com_magicworld_04c89d43ff4fd6ea_ENG_20050104_152000-0005
17925.0,spending,Consonant,8,,0,,0,,0,,0,,0,11,newsgroup-groups.google.com_magicworld_04c89d43ff4fd6ea_ENG_20050104_152000-0006
17926.0,trends,Consonant,6,"new, societal","3, 8",,0,,0,,0,,0,12,newsgroup-groups.google.com_magicworld_04c89d43ff4fd6ea_ENG_20050104_152000-0007
17927.0,opportunities,Vowel,13,new,3,,0,,0,,0,,0,16,newsgroup-groups.google.com_magicworld_04c89d43ff4fd6ea_ENG_20050104_152000-0007
17928.0,creativity,Consonant,10,,0,,0,,0,,0,,0,22,newsgroup-groups.google.com_magicworld_04c89d43ff4fd6ea_ENG_20050104_152000-0007
17929.0,time,Consonant,4,,0,,0,,0,,0,,0,29,newsgroup-groups.google.com_magicworld_04c89d43ff4fd6ea_ENG_20050104_152000-0007
17930.0,high,Consonant,4,,0,time,4,time,4,,0,,0,30,newsgroup-groups.google.com_magicworld_04c89d43ff4fd6ea_ENG_20050104_152000-0007
17931.0,others,Vowel,6,,0,,0,,0,,0,,0,12,newsgroup-groups.google.com_magicworld_04c89d43ff4fd6ea_ENG_20050104_152000-0008
17932.0,vision,Consonant,6,,0,,0,,0,,0,,0,18,newsgroup-groups.google.com_magicworld_04c89d43ff4fd6ea_ENG_20050104_152000-0008
17933.0,project,Consonant,7,"new, creative","3, 8",,0,,0,,0,,0,9,newsgroup-groups.google.com_magicworld_04c89d43ff4fd6ea_ENG_20050104_152000-0009
17934.0,business,Consonant,8,,0,,0,,0,,0,,0,11,newsgroup-groups.google.com_magicworld_04c89d43ff4fd6ea_ENG_20050104_152000-0009
17935.0,venture,Consonant,7,,0,business,8,business,8,,0,,0,12,newsgroup-groups.google.com_magicworld_04c89d43ff4fd6ea_ENG_20050104_152000-0009
17936.0,imagination,Vowel,11,,0,,0,,0,,0,,0,15,newsgroup-groups.google.com_magicworld_04c89d43ff4fd6ea_ENG_20050104_152000-0009
17937.0,Tenacity,Consonant,8,,0,,0,,0,,0,,0,5,newsgroup-groups.google.com_magicworld_04c89d43ff4fd6ea_ENG_20050104_152000-0011
17938.0,Diligence,Consonant,9,,0,,0,,0,,0,,0,2,newsgroup-groups.google.com_magicworld_04c89d43ff4fd6ea_ENG_20050104_152000-0012
17939.0,word,Consonant,4,key,3,,0,,0,,0,,0,7,newsgroup-groups.google.com_magicworld_04c89d43ff4fd6ea_ENG_20050104_152000-0012
17940.0,work,Consonant,4,hard,4,,0,,0,,0,,0,3,newsgroup-groups.google.com_magicworld_04c89d43ff4fd6ea_ENG_20050104_152000-0013
17941.0,focus,Consonant,5,,0,,0,,0,,0,,0,5,newsgroup-groups.google.com_magicworld_04c89d43ff4fd6ea_ENG_20050104_152000-0013
17942.0,aspiration,Consonant,10,important,9,,0,,0,,0,,0,14,newsgroup-groups.google.com_magicworld_04c89d43ff4fd6ea_ENG_20050104_152000-0013
17943.0,agenda,Consonant,6,,0,,0,,0,,0,,0,20,newsgroup-groups.google.com_magicworld_04c89d43ff4fd6ea_ENG_20050104_152000-0013
17944.0,time,Consonant,4,long,4,,0,,0,,0,,0,24,newsgroup-groups.google.com_magicworld_04c89d43ff4fd6ea_ENG_20050104_152000-0013
17945.0,year,Consonant,4,,0,,0,,0,,0,,0,4,newsgroup-groups.google.com_magicworld_04c89d43ff4fd6ea_ENG_20050104_152000-0014
17946.0,stock,Consonant,5,,0,,0,,0,,0,,0,10,newsgroup-groups.google.com_magicworld_04c89d43ff4fd6ea_ENG_20050104_152000-0014
17947.0,career,Consonant,6,,0,,0,,0,,0,,0,13,newsgroup-groups.google.com_magicworld_04c89d43ff4fd6ea_ENG_20050104_152000-0014
17948.0,work,Consonant,4,,0,,0,,0,,0,,0,22,newsgroup-groups.google.com_magicworld_04c89d43ff4fd6ea_ENG_20050104_152000-0014
17949.0,rest,Consonant,4,,0,,0,,0,life,4,life,4,29,newsgroup-groups.google.com_magicworld_04c89d43ff4fd6ea_ENG_20050104_152000-0014
17950.0,life,Consonant,4,,0,,0,,0,,0,,0,32,newsgroup-groups.google.com_magicworld_04c89d43ff4fd6ea_ENG_20050104_152000-0014
17951.0,year,Consonant,4,,0,,0,,0,,0,,0,3,newsgroup-groups.google.com_magicworld_04c89d43ff4fd6ea_ENG_20050104_152000-0015
17952.0,ideas,Vowel,5,,0,,0,,0,,0,,0,10,newsgroup-groups.google.com_magicworld_04c89d43ff4fd6ea_ENG_20050104_152000-0015
17953.0,works,Consonant,5,,0,,0,,0,,0,,0,12,newsgroup-groups.google.com_magicworld_04c89d43ff4fd6ea_ENG_20050104_152000-0015
17954.0,result,Consonant,6,,0,,0,,0,,0,,0,3,newsgroup-groups.google.com_magicworld_04c89d43ff4fd6ea_ENG_20050104_152000-0016
17955.0,finances,Consonant,8,,0,,0,,0,,0,,0,6,newsgroup-groups.google.com_magicworld_04c89d43ff4fd6ea_ENG_20050104_152000-0016
17956.0,confidence,Consonant,10,newfound,8,,0,,0,,0,,0,12,newsgroup-groups.google.com_magicworld_04c89d43ff4fd6ea_ENG_20050104_152000-0016
17957.0,love,Consonant,4,new,3,,0,,0,,0,,0,16,newsgroup-groups.google.com_magicworld_04c89d43ff4fd6ea_ENG_20050104_152000-0016
17958.0,life,Consonant,4,,0,,0,,0,,0,,0,19,newsgroup-groups.google.com_magicworld_04c89d43ff4fd6ea_ENG_20050104_152000-0016
17959.0,end,Consonant,3,,0,,0,,0,year,4,year,4,3,newsgroup-groups.google.com_magicworld_04c89d43ff4fd6ea_ENG_20050104_152000-0017
17960.0,year,Consonant,4,,0,,0,,0,,0,,0,6,newsgroup-groups.google.com_magicworld_04c89d43ff4fd6ea_ENG_20050104_152000-0017
17961.0,network,Consonant,7,"whole, new","5, 3",,0,,0,friends,7,friend,6,14,newsgroup-groups.google.com_magicworld_04c89d43ff4fd6ea_ENG_20050104_152000-0017
17962.0,friends,Consonant,7,,0,,0,,0,,0,,0,16,newsgroup-groups.google.com_magicworld_04c89d43ff4fd6ea_ENG_20050104_152000-0017
17963.0,group,Consonant,5,,0,,0,,0,,0,,0,18,newsgroup-groups.google.com_magicworld_04c89d43ff4fd6ea_ENG_20050104_152000-0017
17964.0,activity,Consonant,8,,0,group,5,group,5,,0,,0,19,newsgroup-groups.google.com_magicworld_04c89d43ff4fd6ea_ENG_20050104_152000-0017
17965.0,ideas,Vowel,5,new,3,,0,,0,,0,,0,23,newsgroup-groups.google.com_magicworld_04c89d43ff4fd6ea_ENG_20050104_152000-0017
17966.0,life,Consonant,4,social,6,,0,,0,,0,,0,29,newsgroup-groups.google.com_magicworld_04c89d43ff4fd6ea_ENG_20050104_152000-0017
17967.0,notch,Consonant,5,,0,,0,,0,,0,,0,31,newsgroup-groups.google.com_magicworld_04c89d43ff4fd6ea_ENG_20050104_152000-0017
17968.0,Success,Consonant,7,,0,,0,,0,,0,,0,5,newsgroup-groups.google.com_magicworld_04c89d43ff4fd6ea_ENG_20050104_152000-0018
17969.0,cycle,Consonant,5,,0,,0,,0,,0,,0,2,newsgroup-groups.google.com_magicworld_04c89d43ff4fd6ea_ENG_20050104_152000-0019
17970.0,school,Consonant,6,,0,,0,,0,knocks,6,knock,5,7,newsgroup-groups.google.com_magicworld_04c89d43ff4fd6ea_ENG_20050104_152000-0019
17971.0,knocks,Consonant,6,hard,4,,0,,0,,0,,0,10,newsgroup-groups.google.com_magicworld_04c89d43ff4fd6ea_ENG_20050104_152000-0019
17972.0,end,Consonant,3,,0,,0,,0,,0,,0,15,newsgroup-groups.google.com_magicworld_04c89d43ff4fd6ea_ENG_20050104_152000-0019
17973.0,rewards,Consonant,7,,0,,0,,0,,0,,0,28,newsgroup-groups.google.com_magicworld_04c89d43ff4fd6ea_ENG_20050104_152000-0019
17974.0,lessons,Consonant,7,,0,,0,,0,,0,,0,31,newsgroup-groups.google.com_magicworld_04c89d43ff4fd6ea_ENG_20050104_152000-0019
17975.0,wake,Consonant,4,,0,,0,,0,,0,,0,37,newsgroup-groups.google.com_magicworld_04c89d43ff4fd6ea_ENG_20050104_152000-0019
17976.0,road,Consonant,4,,0,,0,,0,,0,,0,6,newsgroup-groups.google.com_magicworld_04c89d43ff4fd6ea_ENG_20050104_152000-0020
17977.0,kind,Consonant,4,,0,,0,,0,life,4,life,4,10,newsgroup-groups.google.com_magicworld_04c89d43ff4fd6ea_ENG_20050104_152000-0021
17978.0,life,Consonant,4,,0,,0,,0,,0,,0,12,newsgroup-groups.google.com_magicworld_04c89d43ff4fd6ea_ENG_20050104_152000-0021
17979.0,leaps,Consonant,5,,0,,0,,0,,0,,0,2,newsgroup-groups.google.com_magicworld_04c89d43ff4fd6ea_ENG_20050104_152000-0022
17980.0,bounds,Consonant,6,,0,,0,,0,,0,,0,4,newsgroup-groups.google.com_magicworld_04c89d43ff4fd6ea_ENG_20050104_152000-0022
17981.0,love,Consonant,4,,0,,0,,0,,0,,0,7,newsgroup-groups.google.com_magicworld_04c89d43ff4fd6ea_ENG_20050104_152000-0022
17982.0,creativity,Consonant,10,,0,,0,,0,,0,,0,9,newsgroup-groups.google.com_magicworld_04c89d43ff4fd6ea_ENG_20050104_152000-0022
17983.0,learning,Consonant,8,,0,,0,,0,concepts,8,concept,7,2,newsgroup-groups.google.com_magicworld_04c89d43ff4fd6ea_ENG_20050104_152000-0023
17984.0,concepts,Consonant,8,,0,,0,,0,kinds,5,kind,4,4,newsgroup-groups.google.com_magicworld_04c89d43ff4fd6ea_ENG_20050104_152000-0023
17985.0,kinds,Consonant,5,,0,,0,,0,,0,,0,7,newsgroup-groups.google.com_magicworld_04c89d43ff4fd6ea_ENG_20050104_152000-0023
17986.0,group,Consonant,5,,0,,0,,0,,0,,0,11,newsgroup-groups.google.com_magicworld_04c89d43ff4fd6ea_ENG_20050104_152000-0023
17987.0,activity,Consonant,8,extensive,9,group,5,group,5,,0,,0,12,newsgroup-groups.google.com_magicworld_04c89d43ff4fd6ea_ENG_20050104_152000-0023
17988.0,mind,Consonant,4,,0,,0,,0,,0,,0,16,newsgroup-groups.google.com_magicworld_04c89d43ff4fd6ea_ENG_20050104_152000-0023
17989.0,space,Consonant,5,"whole, new","5, 3",,0,,0,,0,,0,21,newsgroup-groups.google.com_magicworld_04c89d43ff4fd6ea_ENG_20050104_152000-0023
17990.0,year,Consonant,4,,0,,0,,0,,0,,0,23,newsgroup-groups.google.com_magicworld_04c89d43ff4fd6ea_ENG_20050104_152000-0023
17991.0,end,Consonant,3,,0,,0,,0,,0,,0,3,newsgroup-groups.google.com_magicworld_04c89d43ff4fd6ea_ENG_20050104_152000-0024
17992.0,start,Consonant,5,"whole, new","5, 3",,0,,0,regard,6,regard,6,12,newsgroup-groups.google.com_magicworld_04c89d43ff4fd6ea_ENG_20050104_152000-0024
17993.0,regard,Consonant,6,,0,,0,,0,career,6,career,6,14,newsgroup-groups.google.com_magicworld_04c89d43ff4fd6ea_ENG_20050104_152000-0024
17994.0,career,Consonant,6,,0,,0,,0,,0,,0,17,newsgroup-groups.google.com_magicworld_04c89d43ff4fd6ea_ENG_20050104_152000-0024
17995.0,earning,Consonant,7,,0,,0,,0,,0,,0,20,newsgroup-groups.google.com_magicworld_04c89d43ff4fd6ea_ENG_20050104_152000-0024
17996.0,potential,Consonant,9,,0,earning,7,earning,7,,0,,0,21,newsgroup-groups.google.com_magicworld_04c89d43ff4fd6ea_ENG_20050104_152000-0024
17997.0,partnership,Consonant,11,"possible, new","8, 3",,0,,0,,0,,0,27,newsgroup-groups.google.com_magicworld_04c89d43ff4fd6ea_ENG_20050104_152000-0024
17998.0,Balance,Consonant,7,,0,,0,,0,,0,,0,5,newsgroup-groups.google.com_magicworld_04c89d43ff4fd6ea_ENG_20050104_152000-0025
17999.0,balance,Consonant,7,,0,,0,,0,lives,5,life,4,3,newsgroup-groups.google.com_magicworld_04c89d43ff4fd6ea_ENG_20050104_152000-0026
18000.0,lives,Consonant,5,personal,8,,0,,0,,0,,0,9,newsgroup-groups.google.com_magicworld_04c89d43ff4fd6ea_ENG_20050104_152000-0026
18001.0,year,Consonant,4,,0,,0,,0,,0,,0,15,newsgroup-groups.google.com_magicworld_04c89d43ff4fd6ea_ENG_20050104_152000-0026
18002.0,challenges,Consonant,10,strongest,9,,0,,0,,0,,0,18,newsgroup-groups.google.com_magicworld_04c89d43ff4fd6ea_ENG_20050104_152000-0026
18003.0,part,Consonant,4,most,4,,0,,0,,0,,0,4,newsgroup-groups.google.com_magicworld_04c89d43ff4fd6ea_ENG_20050104_152000-0027
18004.0,life,Consonant,4,outward,7,,0,,0,,0,,0,8,newsgroup-groups.google.com_magicworld_04c89d43ff4fd6ea_ENG_20050104_152000-0027
18005.0,year,Consonant,4,,0,,0,,0,,0,,0,10,newsgroup-groups.google.com_magicworld_04c89d43ff4fd6ea_ENG_20050104_152000-0027
18006.0,fits,Consonant,4,,0,,0,,0,,0,,0,14,newsgroup-groups.google.com_magicworld_04c89d43ff4fd6ea_ENG_20050104_152000-0027
18007.0,starts,Consonant,6,,0,,0,,0,,0,,0,16,newsgroup-groups.google.com_magicworld_04c89d43ff4fd6ea_ENG_20050104_152000-0027
18008.0,periods,Consonant,7,,0,,0,,0,"activity, times","8, 5","activity, time","8, 4",19,newsgroup-groups.google.com_magicworld_04c89d43ff4fd6ea_ENG_20050104_152000-0027
18009.0,activity,Consonant,8,intense,7,,0,,0,,0,,0,22,newsgroup-groups.google.com_magicworld_04c89d43ff4fd6ea_ENG_20050104_152000-0027
18010.0,times,Consonant,5,,0,,0,,0,rest,4,rest,4,24,newsgroup-groups.google.com_magicworld_04c89d43ff4fd6ea_ENG_20050104_152000-0027
18011.0,rest,Consonant,4,welcome,7,,0,,0,,0,,0,27,newsgroup-groups.google.com_magicworld_04c89d43ff4fd6ea_ENG_20050104_152000-0027
18012.0,periods,Consonant,7,restful,7,,0,,0,,0,,0,4,newsgroup-groups.google.com_magicworld_04c89d43ff4fd6ea_ENG_20050104_152000-0028
18013.0,ones,Vowel,4,active,6,,0,,0,,0,,0,3,newsgroup-groups.google.com_magicworld_04c89d43ff4fd6ea_ENG_20050104_152000-0029
18014.0,changes,Consonant,7,radical,7,,0,,0,habits,6,habit,5,6,newsgroup-groups.google.com_magicworld_04c89d43ff4fd6ea_ENG_20050104_152000-0030
18015.0,work,Consonant,4,,0,,0,,0,,0,,0,9,newsgroup-groups.google.com_magicworld_04c89d43ff4fd6ea_ENG_20050104_152000-0030
18016.0,habits,Consonant,6,,0,work,4,work,4,,0,,0,10,newsgroup-groups.google.com_magicworld_04c89d43ff4fd6ea_ENG_20050104_152000-0030
18017.0,lot,Consonant,3,,0,,0,,0,,0,,0,17,newsgroup-groups.google.com_magicworld_04c89d43ff4fd6ea_ENG_20050104_152000-0030
18018.0,end,Consonant,3,,0,,0,,0,,0,,0,25,newsgroup-groups.google.com_magicworld_04c89d43ff4fd6ea_ENG_20050104_152000-0030
18019.0,love,Consonant,4,,0,,0,,0,,0,,0,2,newsgroup-groups.google.com_magicworld_04c89d43ff4fd6ea_ENG_20050104_152000-0031
18020.0,life,Consonant,4,,0,love,4,love,4,,0,,0,3,newsgroup-groups.google.com_magicworld_04c89d43ff4fd6ea_ENG_20050104_152000-0031
18021.0,dissatisfaction,Consonant,15,,0,,0,,0,matters,7,matter,6,9,newsgroup-groups.google.com_magicworld_04c89d43ff4fd6ea_ENG_20050104_152000-0031
18022.0,career,Consonant,6,,0,,0,,0,,0,,0,11,newsgroup-groups.google.com_magicworld_04c89d43ff4fd6ea_ENG_20050104_152000-0031
18023.0,money,Consonant,5,,0,,0,,0,,0,,0,13,newsgroup-groups.google.com_magicworld_04c89d43ff4fd6ea_ENG_20050104_152000-0031
18024.0,matters,Consonant,7,,0,career,6,career,6,,0,,0,14,newsgroup-groups.google.com_magicworld_04c89d43ff4fd6ea_ENG_20050104_152000-0031
18025.0,background,Consonant,10,,0,,0,,0,,0,,0,18,newsgroup-groups.google.com_magicworld_04c89d43ff4fd6ea_ENG_20050104_152000-0031
18026.0,end,Consonant,3,,0,,0,,0,,0,,0,3,newsgroup-groups.google.com_magicworld_04c89d43ff4fd6ea_ENG_20050104_152000-0032
18027.0,mountains,Consonant,9,,0,,0,,0,,0,,0,23,newsgroup-groups.google.com_magicworld_04c89d43ff4fd6ea_ENG_20050104_152000-0032
18028.0,Abundance,Consonant,9,,0,,0,,0,,0,,0,5,newsgroup-groups.google.com_magicworld_04c89d43ff4fd6ea_ENG_20050104_152000-0033
18029.0,career,Consonant,6,successful,10,,0,,0,,0,,0,4,newsgroup-groups.google.com_magicworld_04c89d43ff4fd6ea_ENG_20050104_152000-0034
18030.0,advantages,Consonant,10,"usual, social","5, 6",,0,,0,,0,,0,13,newsgroup-groups.google.com_magicworld_04c89d43ff4fd6ea_ENG_20050104_152000-0034
18031.0,year,Consonant,4,,0,,0,,0,,0,,0,19,newsgroup-groups.google.com_magicworld_04c89d43ff4fd6ea_ENG_20050104_152000-0034
18032.0,time,Consonant,4,long,4,,0,,0,,0,,0,26,newsgroup-groups.google.com_magicworld_04c89d43ff4fd6ea_ENG_20050104_152000-0034
18033.0,thing,Consonant,5,difficult,9,,0,,0,,0,,0,4,newsgroup-groups.google.com_magicworld_04c89d43ff4fd6ea_ENG_20050104_152000-0035
18034.0,path,Consonant,4,,0,,0,,0,,0,,0,9,newsgroup-groups.google.com_magicworld_04c89d43ff4fd6ea_ENG_20050104_152000-0035
18035.0,focus,Consonant,5,,0,,0,,0,,0,,0,21,newsgroup-groups.google.com_magicworld_04c89d43ff4fd6ea_ENG_20050104_152000-0035
18036.0,opportunities,Vowel,13,,0,,0,,0,advancement,11,advancement,11,7,newsgroup-groups.google.com_magicworld_04c89d43ff4fd6ea_ENG_20050104_152000-0036
18037.0,advancement,Consonant,11,,0,,0,,0,,0,,0,9,newsgroup-groups.google.com_magicworld_04c89d43ff4fd6ea_ENG_20050104_152000-0036
18038.0,air,Consonant,3,thin,4,,0,,0,,0,,0,14,newsgroup-groups.google.com_magicworld_04c89d43ff4fd6ea_ENG_20050104_152000-0036
18039.0,Romance,Consonant,7,,0,,0,,0,,0,,0,1,newsgroup-groups.google.com_magicworld_04c89d43ff4fd6ea_ENG_20050104_152000-0037
18040.0,year,Consonant,4,,0,,0,,0,,0,,0,8,newsgroup-groups.google.com_magicworld_04c89d43ff4fd6ea_ENG_20050104_152000-0037
18041.0,envy,Consonant,4,,0,,0,,0,friends,7,friend,6,17,newsgroup-groups.google.com_magicworld_04c89d43ff4fd6ea_ENG_20050104_152000-0037
18042.0,friends,Consonant,7,,0,,0,,0,,0,,0,21,newsgroup-groups.google.com_magicworld_04c89d43ff4fd6ea_ENG_20050104_152000-0037
18043.0,Love,Consonant,4,,0,,0,,0,,0,,0,1,newsgroup-groups.google.com_magicworld_04c89d43ff4fd6ea_ENG_20050104_152000-0038
18044.0,Money,Consonant,5,,0,,0,,0,,0,,0,1,newsgroup-groups.google.com_magicworld_04c89d43ff4fd6ea_ENG_20050104_152000-0039
18045.0,time,Consonant,4,inconvenient,12,,0,,0,,0,,0,10,newsgroup-groups.google.com_magicworld_04c89d43ff4fd6ea_ENG_20050104_152000-0039
18046.0,comparison,Consonant,10,,0,,0,,0,advancements,12,advancement,11,6,newsgroup-groups.google.com_magicworld_04c89d43ff4fd6ea_ENG_20050104_152000-0040
18047.0,advancements,Consonant,12,,0,,0,,0,,0,,0,9,newsgroup-groups.google.com_magicworld_04c89d43ff4fd6ea_ENG_20050104_152000-0040
18048.0,end,Consonant,3,,0,,0,,0,,0,,0,18,newsgroup-groups.google.com_magicworld_04c89d43ff4fd6ea_ENG_20050104_152000-0040
18049.0,wonder,Consonant,6,sheer,5,,0,,0,,0,,0,28,newsgroup-groups.google.com_magicworld_04c89d43ff4fd6ea_ENG_20050104_152000-0040
18050.0,happiness,Consonant,9,,0,,0,,0,,0,,0,30,newsgroup-groups.google.com_magicworld_04c89d43ff4fd6ea_ENG_20050104_152000-0040
18051.0,Perseverance,Consonant,12,,0,,0,,0,,0,,0,5,newsgroup-groups.google.com_magicworld_04c89d43ff4fd6ea_ENG_20050104_152000-0041
18052.0,working,Consonant,7,,0,,0,,0,,0,,0,2,newsgroup-groups.google.com_magicworld_04c89d43ff4fd6ea_ENG_20050104_152000-0042
18053.0,life,Consonant,4,,0,working,7,working,7,,0,,0,3,newsgroup-groups.google.com_magicworld_04c89d43ff4fd6ea_ENG_20050104_152000-0042
18054.0,year,Consonant,4,,0,,0,,0,,0,,0,10,newsgroup-groups.google.com_magicworld_04c89d43ff4fd6ea_ENG_20050104_152000-0042
18055.0,much,Consonant,4,,0,,0,,0,,0,,0,2,newsgroup-groups.google.com_magicworld_04c89d43ff4fd6ea_ENG_20050104_152000-0043
18056.0,nose,Consonant,4,,0,,0,,0,,0,,0,11,newsgroup-groups.google.com_magicworld_04c89d43ff4fd6ea_ENG_20050104_152000-0043
18057.0,grindstone,Consonant,10,,0,,0,,0,,0,,0,14,newsgroup-groups.google.com_magicworld_04c89d43ff4fd6ea_ENG_20050104_152000-0043
